gid,row,col,xcoord,ycoord,agri_gc,cmr_max,cmr_mean,cmr_min,cmr_sd,imr_max,imr_mean,imr_min,imr_sd,landarea,petroleum_s,ttime_max,ttime_mean,ttime_min,ttime_sd,urban_gc,water_gc
"171119","238","479","59.25","28.75","0.91358024","10.9","10.9","10.9","0","744","633.69446","535","104.33861","2710.035",,"685","257.39084","113","108.3234","0","0"
"171120","238","480","59.75","28.75","0.0030864198","10.9","10.9","10.9","0","744","744","744","0","2710.035",,"668","361.13416","199","102.22282","0","0"
"171121","238","481","60.25","28.75","0.0031036623","10.9","10.9","10.9","0","744","744","744","0","2710.035",,"574","274.83945","106","96.142204","0","0"
"171122","238","482","60.75","28.75","0.20679012","10.9","10.9","10.9","0","744","744","744","0","2710.035",,"542","246.37416","77","103.33786","0","0"
"171123","238","483","61.25","28.75","0.72839504","10.9","10.9","10.9","0","744","744","744","0","2710.035",,"684","276.89972","96","116.5444","0","0"
"171124","238","484","61.75","28.75","0.63580245","56.4","36.49375","10.9","22.571568","744","693.9375","655","44.150974","2709.8455",,"895","520.39307","122","176.07005","0","0"
"171125","238","485","62.25","28.75","0.0030864198","56.4","56.4","56.4","0","655","655","655","0","2710.3025",,"1177","726.88556","398","163.56934","0","0"
"171126","238","486","62.75","28.75","0","56.4","56.4","56.4","0","655","655","655","0","2710.035",,"1191","727.8747","529","142.92189","0","0"
"171127","238","487","63.25","28.75","0","56.4","56.4","56.4","0","655","655","655","0","2710.035",,"1145","720.5603","581","96.11908","0","0"
"171128","238","488","63.75","28.75","0.61419755","56.4","56.4","56.4","0","655","655","655","0","2710.035",,"845","638.49445","504","79.21102","0","0"
"171129","238","489","64.25","28.75","0.95282435","56.4","56.4","56.4","0","655","655","655","0","2710.035",,"1071","595.06555","424","137.05014","0","0"
"171130","238","490","64.75","28.75","0.21296297","56.4","56.4","56.4","0","655","655","655","0","2710.035",,"872","480.07388","339","88.44957","0","0"
"171131","238","491","65.25","28.75","1.0185186","56.4","56.4","56.4","0","655","655","655","0","2710.035",,"1053","539.9911","259","184.16064","0","0"
"171132","238","492","65.75","28.75","0.10242086","56.4","56.4","56.4","0","655","655","655","0","2710.035",,"661","375.03583","207","96.76092","0","0"
"171133","238","493","66.25","28.75","6.8641977","56.4","56.4","56.4","0","655","655","655","0","2710.035",,"485","244.29584","120","70.10619","0","0"
"171134","238","494","66.75","28.75","28.851852","56.4","56.4","56.4","0","655","655","655","0","2710.035",,"882","349.2189","150","151.4484","0","0"
"171135","238","495","67.25","28.75","16.583334","56.4","56.4","56.4","0","655","655","655","0","2710.035",,"674","303.3536","150","108.30786","0","0"
"171136","238","496","67.75","28.75","6.212963","56.4","56.4","56.4","0","655","655","655","0","2710.035",,"520","223.50305","83","83.34511","0","0"
"171137","238","497","68.25","28.75","32.23148","56.4","56.4","56.4","0","655","655","655","0","2710.035",1,"669","206.69472","29","112.68943","0","0"
"171138","238","498","68.75","28.75","12.617284","56.4","56.4","56.4","0","655","655","655","0","2710.035",,"1048","522.985","67","230.53442","0","0.030864198"
"171139","238","499","69.25","28.75","1.5987654","56.4","54.73889","37.2","5.3383975","941","679.3403","655","79.12579","2710.035",,"1067","371.7514","39","221.64569","0","0"
"171140","238","500","69.75","28.75","12.95679","56.4","37.702564","37.2","2.8676343","941","932.7692","655","45.68269","2710.035",,"1259","492.67944","84","329.61304","0","0.75617284"
"171141","238","501","70.25","28.75","76.74074","37.2","37.2","37.2","0","941","941","941","0","2710.035",,"433","136.4461","13","75.59868","0","2.1604939"
"171142","238","502","70.75","28.75","85.354935","37.2","37.2","37.2","0","941","941","941","0","2710.035",,"714","145.41417","0","146.58037","0.5493827","0.31790122"
"171143","238","503","71.25","28.75","15.228395","37.2","37.2","37.2","0","941","941","941","0","2710.035",,"887","304.40527","23","206.75172","0","0"
"171144","238","504","71.75","28.75","2.9290123","37.2","37.2","37.2","0","941","941","941","0","2710.035",,"1430","481.92944","3","349.35663","0","0"
"171145","238","505","72.25","28.75","2.169753","50.7","40.575","37.2","5.8456717","941","897.75","768","74.911194","2710.6545",,"1389","602.30945","88","307.9593","0","0"
"171146","238","506","72.75","28.75","26.79702","50.7","49.2","37.2","4.2426405","941","787.2222","768","54.368656","2709.5105",,"927","326.42612","80","183.37764","0","0"
"171147","238","507","73.25","28.75","14.814815","50.7","50.7","50.7","0","768","768","768","0","2710.035",,"610","215.20639","52","122.1661","0","0.095679015"
"171148","238","508","73.75","28.75","13.771605","50.7","50.7","50.7","0","768","768","768","0","2710.035",,"522","184.68584","38","105.84048","0","0"
"171149","238","509","74.25","28.75","55.194443","50.7","50.7","50.7","0","768","768","768","0","2710.035",,"429","149.38","7","86.55517","0","0"
"171150","238","510","74.75","28.75","69.83642","50.7","50.7","50.7","0","768","768","768","0","2710.035",,"483","166.91444","15","100.942696","0","0"
"171151","238","511","75.25","28.75","35.006172","50.7","50.588196","34.6","1.3370001","768","765.8542","459","25.660435","2710.035",,"378","135.38417","47","57.000637","0","0"
"171152","238","512","75.75","28.75","96.39975","50.7","35.941666","34.6","4.4498057","768","484.75","459","85.40309","2710.035",,"480","140.77777","11","93.707275","0","0"
"171153","238","513","76.25","28.75","99.05864","34.6","34.6","34.6","0","459","459","459","0","2710.035",,"486","100.38416","0","84.88391","0.5185185","0.0061728396"
"171154","238","514","76.75","28.75","97.56362","34.6","34.6","34.6","0","477","461","459","5.656854","2710.035",,"224","61.05361","0","47.065376","1.1700807","0.009310987"
"171155","238","515","77.25","28.75","62.81173","51.4","43.583332","34.6","8.379723","874","689.7917","459","200.3291","2710.035",,"209","26.618055","0","35.290073","30.101852","0.5648148"
"171156","238","516","77.75","28.75","96.861115","51.4","51.4","51.4","0","874","874","874","0","2710.035",,"305","58.27611","0","58.52852","2.4753087","0.095679015"
"171157","238","517","78.25","28.75","97.5419","51.4","51.4","51.4","0","874","874","874","0","2710.035",,"308","66.36472","0","51.702606","0.031036623","1.0800744"
"171158","238","518","78.75","28.75","98.46296","51.4","51.4","51.4","0","874","874","874","0","2710.035",,"298","61.261944","0","55.051815","1.4135803","0.027777778"
"171159","238","519","79.25","28.75","98.61729","51.4","51.4","51.4","0","874","874","874","0","2710.035",,"274","71.0625","0","53.380314","1.3549383","0"
"171160","238","520","79.75","28.75","96.34438","51.4","51.4","51.4","0","874","874","874","0","2710.035",,"375","89.39","0","77.23362","0.10128913","1.5377532"
"171161","238","521","80.25","28.75","81.854935","54.7","53.027084","51.4","1.6498405","1005","938.5903","874","65.49368","2709.618",,"900","119.26583","0","98.00097","0","1.9598765"
"171162","238","522","80.75","28.75","76.91049","54.7","54.264584","51.4","1.11682","1005","987.7153","874","44.334377","2710.5793",,"1120","278.58804","0","233.29942","0","0.024691358"
"171163","238","523","81.25","28.75","47.666046","54.7","53.566666","52.3","1.1981475","1005","838.7778","653","175.72818","2710.035",,"916","320.07388","88","168.17227","0","0"
"171164","238","524","81.75","28.75","58.592594","54.7","52.366665","52.3","0.39440557","1005","662.7778","653","57.846115","2710.035",,"1800","412.2036","68","345.65417","0","0"
"171165","238","525","82.25","28.75","50.62308","52.3","52.3","52.3","0","653","653","653","0","2710.035",,"2406","467.01138","90","419.56042","0","0.015346838"
"171166","238","526","82.75","28.75","34.669754","52.3","51.90625","44.2","1.7419342","653","647.4583","539","24.516115","2710.035",,"3091","706.04","135","542.9134","0","0.0030864198"
"171167","238","527","83.25","28.75","23.641975","52.3","48.706337","44.2","4.024208","653","602.42255","539","56.637012","2710.035",,"19744","1921.1422","104","1854.8964","0","0.012345679"
"171168","238","528","83.75","28.75","16.719429","52.3","44.48521","44.2","1.4929384","653","543.0141","539","21.011728","2710.035",,"12640","1620.4131","55","1648.8257","0","0.11793917"
"171169","238","529","84.25","28.75","10.703704","44.2","38.413742","6.3","13.631524","768","567.80914","539","66.13589","2709.4119",,"13458","2652.2866","63","2134.398","0","0"
"171170","238","530","84.75","28.75","9.802469","44.2","14.4798565","6.3","15.591873","768","707.04315","539","101.20958","2710.035",,"18362","2272.919","95","1855.9949","0","0.009259259"
"171171","238","531","85.25","28.75","9.634746","44.2","9.48042","6.3","10.508227","768","740.77625","539","74.115524","2710.576",,"6812","2347.2139","349","1514.5603","0","0.046040516"
"171172","238","532","85.75","28.75","6.2808642","6.3","6.3","6.3","0","1551","1454.5435","768","257.33557","2710.035",,"9529","1630.8025","504","1211.1725","0","11.1882715"
"171173","238","533","86.25","28.75","6.126543","6.3","6.3","6.3","0","1551","1460.0625","678","266.6811","2710.035",,"4159","1406.3116","444","834.29865","0","0.049382716"
"171174","238","534","86.75","28.75","6.362508","6.3","6.3","6.3","0","1551","756.8125","678","250.18373","2710.035",,"3382","1381.1958","502","716.35974","0","0.19553073"
"171175","238","535","87.25","28.75","7.4259257","6.3","6.3","6.3","0","678","678","678","0","2710.035",,"4797","1564.8706","546","931.13","0","0.052469134"
"171176","238","536","87.75","28.75","6.212963","6.3","6.3","6.3","0","1550","692.9583","496","288.76395","2710.035",,"2825","1147.1272","522","508.29648","0","0.4351852"
"171177","238","537","88.25","28.75","11.731482","6.3","6.3","6.3","0","1550","917.06946","511","476.12448","2710.035",,"5008","1589.64","476","963.45514","0","0"
"171178","238","538","88.75","28.75","24.419754","6.3","6.3","6.3","0","568","534.875","248","65.55552","2710.035",,"4370","1296.8986","393","819.19006","0","0"
"171179","238","539","89.25","28.75","26.024208","6.3","6.3","6.3","0","573","397.1736","248","132.45122","2710.035",,"2391","893.0256","305","455.36465","0","0"
"171180","238","540","89.75","28.75","12.314815","6.3","6.3","6.3","0","573","512.94446","385","87.65714","2710.035",,"2901","749.93414","235","475.18503","0.021604938","0"
"171181","238","541","90.25","28.75","19.410494","6.3","6.3","6.3","0","573","445.07858","385","57.608414","2710.035",,"6122","781.0475","158","700.11127","0","11.04321"
"171182","238","542","90.75","28.75","17.625698","6.3","6.3","6.3","0","549","439.91666","430","32.889862","2710.035",,"3946","837.8945","139","811.1247","0","17.554314"
"171183","238","543","91.25","28.75","53.003086","6.3","6.3","6.3","0","853","656.6042","199","209.87117","2710.035",,"3618","1562.4003","210","848.68475","0","0.77160496"
"171184","238","544","91.75","28.75","55.324074","6.3","6.3","6.3","0","853","775.5903","199","185.44827","2710.035",,"3564","989.16614","237","624.9273","0","2.4104939"
"171185","238","545","92.25","28.75","79.79435","6.3","6.3","6.3","0","907","668.36804","490","201.18568","2710.035",,"3368","1132.0836","308","662.7499","0","0.20257826"
"171186","238","546","92.75","28.75","53.42284","6.3","6.3","6.3","0","679","498.80554","465","55.433052","2710.035",,"2973","1193.5461","369","573.7808","0","0"
"171187","238","547","93.25","28.75","14.858025","24.2","8.164583","6.3","5.468032","804","501.18054","465","103.361534","2710.6423",,"4116","1265.7395","435","679.0827","0","0.024691358"
"171188","238","548","93.75","28.75","10.484171","24.2","12.515278","6.3","8.52196","1141","712.55554","465","213.64258","2710.035",,"2906","1427.7275","509","618.7819","0","0.049658597"
"171189","238","549","94.25","28.75","4.367284","24.2","22.83264","6.3","4.754586","1141","1118.0416","590","110.1043","2709.4448",,"2319","1041.7698","448","460.7835","0","0.030864198"
"171190","238","550","94.75","28.75","0.35911602","24.2","24.2","24.2","0","1141","1141","1141","0","2710.035",,"1856","778.8728","379","331.6578","0","0.19030079"
"171191","238","551","95.25","28.75","3.2160494","24.2","24.2","24.2","0","1141","1141","1141","0","2710.035",,"3066","1212.1478","356","632.89056","0","0.17592593"
"171192","238","552","95.75","28.75","0.7685185","24.2","24.2","24.2","0","1141","1040.368","804","154.22768","2710.035",,"2997","1034.1069","417","505.6374","0","0"
"171193","238","553","96.25","28.75","1.7970204","24.2","22.584028","6.3","5.12977","804","780.9792","549","73.07772","2709.8237",,"3657","1486.9127","478","697.0343","0","0.1893234"
"171194","238","554","96.75","28.75","2.0185184","24.2","7.6673613","6.3","4.754586","804","568.4792","549","67.732925","2710.035",,"3148","1463.7537","545","617.5768","0","0.27160493"
"171195","238","555","97.25","28.75","1.0277778","6.3","6.3","6.3","0","549","549","549","0","2710.035",,"3719","1576.6967","585","719.4967","0","0.27469134"
"171196","238","556","97.75","28.75","3.4837325","27.3","6.8833337","6.3","3.4510465","780","558.625","549","46.159878","2710.6787",,"4871","1850.6544","677","809.03656","0","0.049109884"
"171197","238","557","98.25","28.75","9.916667","6.3","6.3","6.3","0","784","738.30554","549","93.006516","2710.035",,"4351","1579.56","611","814.6765","0","0.0030864198"
"171198","238","558","98.75","28.75","17.916666","8","7.46875","6.3","0.787971","784","538.7917","429","132.27428","2710.035",,"5278","1259.035","508","584.0829","0","0"
"171199","238","559","99.25","28.75","27.647425","8","4.209028","2.7","2.3917947","2464","495.35416","329","451.29086","2710.035",,"2839","911.48193","505","369.38452","0","0"
"171200","238","560","99.75","28.75","25.737654","8","4.834722","2.7","2.5994208","2464","1532.875","329","984.99255","2710.035",,"2074","770.7836","448","240.71538","0","0.021604938"
"171201","238","561","100.25","28.75","47.339508","2.7","2.7","2.7","0","2464","806.8889","364","289.61447","2710.035",,"2683","927.6619","411","464.25577","0","0.08024691"
"171202","238","562","100.75","28.75","17.959877","2.7","2.7","2.7","0","780","395.77777","364","110.49764","2710.035",,"1926","753.49945","330","329.48782","0","0.009259259"
"171203","238","563","101.25","28.75","14.817902","2.7","2.7","2.7","0","364","316.3611","224","66.33235","2710.035",,"2145","807.41943","280","407.498","0","0.0061728396"
"171204","238","564","101.75","28.75","16.793917","2.7","2.7","2.7","0","392","261.1389","224","68.333595","2710.035",,"1940","651.3514","138","371.671","0","0.015518311"
"171205","238","565","102.25","28.75","24.450617","2.7","2.7","2.7","0","826","442.09027","205","127.22694","2710.035",,"1937","626.42584","92","393.2324","0.027777778","0.024691358"
"171206","238","566","102.75","28.75","37.197533","2.7","2.7","2.7","0","1086","618.8333","310","185.89505","2710.035",,"1823","670.0881","66","434.91208","0","0"
"171207","238","567","103.25","28.75","19.83861","2.7","2.7","2.7","0","1086","636.9653","310","333.8761","2710.035",,"2276","1007.0272","66","561.67035","0","0"
"171208","238","568","103.75","28.75","24.78395","8","3.215278","2.7","1.5701786","761","538.9514","415","107.37048","2710.035",,"1237","461.91693","108","234.51865","0.12962963","0"
"171209","238","569","104.25","28.75","54.108025","8","3.5097222","2.7","1.9067978","581","447.13196","244","82.85934","2710.035",,"1189","417.49472","28","248.02866","0.40123457","0.86419755"
